SubjectID,StimulusType,response,RT
070002,1,1,944
070002,1,0,0
070002,1,1,543
070002,1,1,452
070002,1,1,358
070002,1,1,319
070002,1,1,339
070002,1,1,321
070002,1,1,337
070002,1,1,325
070002,1,1,337
070002,1,1,303
070002,1,1,307
070002,1,1,285
070002,1,1,285
070002,1,1,271
070002,0,1,270
070002,0,0,0
070002,0,0,0
070002,1,1,491
070002,1,1,574
070002,1,1,354
070002,0,0,0
070002,1,1,742
070002,1,1,474
070002,1,1,454
070002,1,0,0
070002,1,1,137
070002,0,1,319
070002,1,0,0
070002,0,0,0
070002,1,1,607
070002,1,1,409
070002,1,1,318
070002,1,1,285
070002,1,1,305
070002,0,1,272
070002,1,1,744
070002,1,1,357
070002,0,1,286
070002,0,0,0
070002,0,0,0
070002,0,0,0
070002,0,0,0
070002,0,0,0
070002,1,1,812
070002,1,1,338
070002,1,1,271
070002,1,1,273
070002,1,1,324
070002,1,1,258
070002,1,1,369
070002,0,1,255
070002,1,0,0
070002,1,1,562
070002,1,1,371
070002,1,1,288
070002,0,1,288
070002,1,0,0
070002,1,1,253
070002,1,1,289
070002,1,1,290
070002,1,1,273
070002,1,1,237
070002,1,1,306
070002,1,1,255
070002,1,1,274
070002,0,1,256
070002,1,0,0
070002,1,1,424
070002,1,1,321
070002,1,1,319
070002,1,1,320
070002,1,1,336
070002,1,1,273
070002,1,1,236
070002,1,1,272
070002,1,1,273
070002,1,1,257
070002,1,1,254
070002,1,1,275
070002,1,1,267
070002,1,1,254
070002,1,1,239
070002,1,1,286
070002,1,1,268
070002,1,1,402
070002,1,1,370
070002,0,0,0
070002,0,0,0
070002,1,0,0
070002,0,1,307
070002,1,0,0
070002,1,1,200
070002,0,1,256
070002,1,0,0
070002,1,1,253
070002,1,1,272
070002,1,1,290
070002,1,1,252
