SubjectID,StimulusType,response,RT
010002,1,1,429
010002,1,1,294
010002,1,1,341
010002,1,1,324
010002,0,0,0
010002,1,1,340
010002,1,1,343
010002,1,1,326
010002,1,1,325
010002,0,0,0
010002,1,1,257
010002,1,1,361
010002,1,1,342
010002,1,1,310
010002,1,1,326
010002,1,1,291
010002,1,1,360
010002,0,0,0
010002,1,1,393
010002,0,0,0
010002,1,1,273
010002,1,1,395
010002,1,1,310
010002,1,1,341
010002,1,1,291
010002,1,1,324
010002,1,1,361
010002,1,1,308
010002,1,1,308
010002,1,1,327
010002,1,1,306
010002,0,1,311
010002,1,1,528
010002,1,1,309
010002,1,1,290
010002,0,0,0
010002,1,1,259
010002,1,1,409
010002,1,1,311
010002,1,1,308
010002,1,1,445
010002,0,0,0
010002,1,1,259
010002,1,1,310
010002,1,1,412
010002,1,1,278
010002,0,0,0
010002,1,1,356
010002,1,1,322
010002,1,1,345
010002,1,1,306
010002,1,1,324
010002,0,0,0
010002,0,0,0
010002,1,1,412
010002,1,1,426
010002,1,1,358
010002,1,1,475
010002,1,1,242
010002,1,1,375
010002,0,0,0
010002,1,1,274
010002,1,1,259
010002,1,1,361
010002,1,1,291
010002,1,1,292
010002,0,0,0
010002,1,1,327
010002,1,1,409
010002,0,1,276
010002,1,1,393
010002,0,0,0
010002,0,0,0
010002,1,1,393
010002,0,0,0
010002,1,1,312
010002,1,1,462
010002,1,1,480
010002,1,1,324
010002,1,1,379
010002,1,1,462
010002,0,0,0
010002,1,1,397
010002,1,1,392
010002,1,1,495
010002,1,1,340
010002,1,1,359
010002,1,1,324
010002,0,0,0
010002,1,1,373
010002,1,1,392
010002,1,1,359
010002,1,1,325
010002,1,1,358
010002,1,1,326
010002,1,1,363
010002,1,1,361
010002,0,0,0
010002,1,1,412
010002,0,0,0
