SubjectID,StimulusType,response,RT
030005,0,0,0
030005,1,1,482
030005,0,0,0
030005,1,1,290
030005,0,0,0
030005,1,1,290
030005,1,1,416
030005,1,1,290
030005,1,1,258
030005,1,1,289
030005,1,1,322
030005,1,1,307
030005,0,0,0
030005,1,1,305
030005,1,1,370
030005,1,1,338
030005,0,0,0
030005,1,1,337
030005,1,1,322
030005,1,1,337
030005,1,1,322
030005,1,1,288
030005,1,1,305
030005,1,1,273
030005,0,0,0
030005,0,0,0
030005,1,1,338
030005,1,1,322
030005,1,1,322
030005,1,1,289
030005,1,1,322
030005,1,1,338
030005,1,1,306
030005,1,1,306
030005,1,1,305
030005,1,0,0
030005,1,1,305
030005,1,1,305
030005,1,1,320
030005,1,1,290
030005,1,1,273
030005,1,1,256
030005,1,1,273
030005,1,1,258
030005,0,0,0
030005,1,0,0
030005,1,1,340
030005,0,0,0
030005,1,1,258
030005,0,0,0
030005,1,1,241
030005,0,0,0
030005,0,0,0
030005,1,1,320
030005,1,1,321
030005,1,1,339
030005,0,0,0
030005,1,1,273
030005,1,1,289
030005,1,1,290
030005,1,1,321
030005,1,1,289
030005,0,0,0
030005,1,1,257
030005,1,0,0
030005,1,1,304
030005,1,1,305
030005,1,1,289
030005,0,0,0
030005,1,1,304
030005,1,1,321
030005,1,1,305
030005,1,1,289
030005,0,0,0
030005,1,1,321
030005,1,1,289
030005,1,1,305
030005,1,1,306
030005,1,1,304
030005,0,0,0
030005,1,1,288
030005,1,1,305
030005,1,1,273
030005,1,1,290
030005,0,1,289
030005,1,1,337
030005,1,1,338
030005,1,1,306
030005,1,1,304
030005,1,1,322
030005,0,0,0
030005,1,1,241
030005,0,0,0
030005,1,1,288
030005,1,1,433
030005,1,1,288
030005,1,1,354
030005,1,1,290
030005,1,1,274
030005,1,1,273
