SubjectID,StimulusType,response,RT
060007,1,1,466
060007,1,1,340
060007,1,1,385
060007,1,1,290
060007,1,1,274
060007,1,1,305
060007,0,0,0
060007,0,0,0
060007,0,0,0
060007,1,1,290
060007,0,0,0
060007,1,1,322
060007,1,1,323
060007,1,1,290
060007,0,0,0
060007,1,1,291
060007,1,1,322
060007,1,1,307
060007,1,1,323
060007,1,1,307
060007,1,1,305
060007,0,0,0
060007,0,0,0
060007,1,1,257
060007,1,1,307
060007,0,0,0
060007,1,1,289
060007,1,1,273
060007,1,1,307
060007,0,0,0
060007,1,1,257
060007,1,1,258
060007,1,1,274
060007,1,1,258
060007,1,1,289
060007,1,1,241
060007,1,1,274
060007,1,1,259
060007,0,0,0
060007,1,1,273
060007,1,1,257
060007,1,1,291
060007,1,1,241
060007,1,1,339
060007,1,1,257
060007,1,1,274
060007,0,0,0
060007,1,1,257
060007,0,0,0
060007,1,1,258
060007,1,1,324
060007,1,1,272
060007,1,1,306
060007,1,1,275
060007,1,1,289
060007,1,1,258
060007,1,1,290
060007,0,0,0
060007,1,1,275
060007,1,1,241
060007,0,1,241
060007,1,1,291
060007,0,0,0
060007,1,1,288
060007,1,1,225
060007,1,1,274
060007,1,1,307
060007,1,1,273
060007,1,1,306
060007,1,1,307
060007,1,1,353
060007,0,0,0
060007,1,1,290
060007,1,1,259
060007,1,1,305
060007,1,1,257
060007,1,1,257
060007,1,1,291
060007,1,1,257
060007,1,1,257
060007,0,0,0
060007,1,1,275
060007,1,1,305
060007,1,1,226
060007,1,1,274
060007,0,0,0
060007,1,1,274
060007,1,1,272
060007,0,0,0
060007,1,1,290
060007,1,1,258
060007,0,0,0
060007,1,1,289
060007,1,1,258
060007,1,1,257
060007,1,1,259
060007,1,1,224
060007,1,1,274
060007,1,1,274
060007,1,1,243
