SubjectID,StimulusType,response,RT
100002,1,1,314
100002,1,1,297
100002,0,0,0
100002,1,1,280
100002,0,0,0
100002,1,1,264
100002,1,1,431
100002,1,1,330
100002,1,1,295
100002,0,0,0
100002,1,1,281
100002,1,1,316
100002,1,1,313
100002,0,0,0
100002,1,1,281
100002,1,1,296
100002,1,1,297
100002,0,0,0
100002,1,1,282
100002,1,1,250
100002,1,1,280
100002,0,0,0
100002,1,1,263
100002,1,1,199
100002,1,1,198
100002,0,0,0
100002,1,1,231
100002,0,1,83
100002,0,1,280
100002,1,1,297
100002,1,1,430
100002,1,1,312
100002,1,1,330
100002,1,1,312
100002,1,1,312
100002,1,1,346
100002,1,1,314
100002,1,1,281
100002,1,1,265
100002,1,1,246
100002,1,1,296
100002,1,1,296
100002,1,1,297
100002,1,1,266
100002,1,1,166
100002,1,1,280
100002,1,1,265
100002,1,1,265
100002,1,1,296
100002,1,1,278
100002,1,1,297
100002,1,1,279
100002,1,1,282
100002,0,1,298
100002,1,1,313
100002,1,1,366
100002,1,1,311
100002,1,1,397
100002,1,1,347
100002,1,1,378
100002,1,1,395
100002,1,1,413
100002,1,1,364
100002,1,1,346
100002,0,0,0
100002,1,1,295
100002,0,0,0
100002,1,1,297
100002,1,1,314
100002,1,1,331
100002,0,0,0
100002,0,0,0
100002,0,0,0
100002,1,1,380
100002,1,1,311
100002,1,1,347
100002,1,1,361
100002,1,1,296
100002,1,1,314
100002,1,1,330
100002,1,1,332
100002,0,0,0
100002,1,1,297
100002,1,1,331
100002,1,1,346
100002,0,0,0
100002,1,1,312
100002,1,1,280
100002,1,1,312
100002,1,1,263
100002,0,0,0
100002,1,1,300
100002,1,1,313
100002,0,0,0
100002,1,1,281
100002,1,1,297
100002,1,1,296
100002,0,0,0
100002,1,1,280
100002,1,1,314
