SubjectID,StimulusType,response,RT
050002,1,1,418
050002,0,1,269
050002,1,1,606
050002,1,1,333
050002,1,1,430
050002,1,1,367
050002,0,0,0
050002,1,1,349
050002,1,1,400
050002,1,1,367
050002,0,0,0
050002,0,0,0
050002,1,1,333
050002,1,1,350
050002,1,1,333
050002,1,1,318
050002,0,0,0
050002,0,0,0
050002,1,1,381
050002,0,0,0
050002,1,1,350
050002,0,0,0
050002,1,1,351
050002,0,0,0
050002,1,1,305
050002,1,1,500
050002,1,1,351
050002,1,1,366
050002,1,1,320
050002,0,1,381
050002,1,1,417
050002,1,1,330
050002,0,0,0
050002,1,1,348
050002,1,1,398
050002,1,1,316
050002,1,1,301
050002,1,1,404
050002,1,1,350
050002,1,1,332
050002,1,1,386
050002,1,1,302
050002,1,1,315
050002,1,1,334
050002,1,1,284
050002,1,1,334
050002,0,0,0
050002,1,1,299
050002,1,1,319
050002,1,1,331
050002,1,1,333
050002,1,1,318
050002,1,1,319
050002,1,1,369
050002,0,0,0
050002,1,1,351
050002,1,1,402
050002,1,1,350
050002,1,1,332
050002,1,1,319
050002,1,1,316
050002,1,1,352
050002,0,0,0
050002,1,1,323
050002,1,1,425
050002,1,1,332
050002,1,1,402
050002,1,1,301
050002,1,1,317
050002,1,1,349
050002,1,1,316
050002,0,1,300
050002,0,0,0
050002,1,1,334
050002,1,1,451
050002,1,1,439
050002,1,1,351
050002,0,0,0
050002,1,1,332
050002,1,1,317
050002,1,1,334
050002,1,1,300
050002,1,1,351
050002,1,1,438
050002,0,0,0
050002,1,1,316
050002,0,0,0
050002,1,1,363
050002,1,1,556
050002,1,1,350
050002,1,1,351
050002,1,1,383
050002,1,1,319
050002,1,1,518
050002,1,1,298
050002,0,0,0
050002,1,1,317
050002,1,1,317
050002,1,1,302
050002,1,1,369
