,SubjectID,StimulusType,response,RT
254,30003,1,1,376
255,30003,0,0,0
256,30003,1,1,452
257,30003,1,1,426
258,30003,1,1,408
259,30003,1,1,421
260,30003,1,1,421
261,30003,1,1,440
262,30003,0,0,0
263,30003,1,1,456
264,30003,1,1,474
265,30003,0,0,0
266,30003,1,1,491
267,30003,1,1,518
268,30003,1,1,487
269,30003,1,1,492
270,30003,1,1,460
271,30003,1,1,443
272,30003,1,1,441
273,30003,0,0,0
274,30003,0,0,0
275,30003,1,1,463
276,30003,1,1,410
277,30003,1,1,390
278,30003,1,1,392
279,30003,1,1,389
280,30003,1,1,407
281,30003,1,1,354
282,30003,1,1,423
283,30003,1,1,442
284,30003,1,1,412
285,30003,1,1,492
286,30003,1,1,385
287,30003,0,0,0
288,30003,1,1,540
289,30003,1,1,425
290,30003,1,1,389
291,30003,1,1,426
292,30003,1,1,457
293,30003,1,1,416
294,30003,1,1,409
295,30003,1,1,376
296,30003,0,0,0
297,30003,1,1,391
298,30003,1,1,369
299,30003,1,1,391
300,30004,0,0,0
301,30004,1,1,419
302,30004,0,0,0
303,30004,1,1,354
304,30004,1,1,419
305,30004,1,1,338
306,30004,1,1,321
307,30004,1,1,289
308,30004,1,1,289
309,30004,1,1,274
310,30004,0,1,290
311,30004,0,0,0
312,30004,1,1,322
313,30004,1,1,305
314,30004,1,1,305
315,30004,1,1,320
316,30004,1,1,321
317,30004,1,1,273
318,30004,1,1,306
319,30004,1,1,339
320,30004,1,1,368
321,30004,1,1,305
322,30004,1,1,322
323,30004,0,0,0
324,30004,1,1,304
325,30004,1,1,273
326,30004,1,1,306
327,30004,1,1,289
328,30004,1,1,322
329,30004,1,1,290
330,30004,1,1,320
331,30004,1,1,289
332,30004,1,1,337
333,30004,0,0,0
334,30004,1,1,305
335,30004,1,1,275
336,30004,1,1,305
337,30004,0,1,306
338,30004,1,1,386
339,30004,1,1,337
340,30004,1,1,352
341,30004,1,1,306
342,30004,1,1,354
343,30004,0,1,273
344,30004,1,1,354
345,30004,1,1,321
346,30004,1,1,321
347,30004,1,1,306
348,30004,1,1,321
349,30004,0,0,0
350,30004,1,1,306
351,30004,0,1,306
352,30004,1,1,402
353,30004,0,0,0
354,30004,1,1,322
355,30004,1,1,322
356,30004,0,0,0
357,30004,1,1,305
358,30004,1,1,289
359,30004,1,1,368
360,30004,1,1,290
361,30004,1,1,305
362,30004,1,1,322
363,30004,1,1,370
364,30004,1,1,321
365,30004,0,0,0
366,30004,1,1,289
367,30004,1,1,354
368,30004,1,1,304
369,30004,1,1,354
370,30004,1,1,338
371,30004,1,1,305
372,30004,1,1,306
373,30004,1,1,306
374,30004,0,0,0
375,30004,1,1,290
376,30004,1,1,257
377,30004,1,1,274
378,30004,0,0,0
379,30004,1,1,289
380,30004,1,1,306
381,30004,0,0,0
382,30004,1,1,273
383,30004,1,1,274
384,30004,0,1,275
385,30004,1,1,465
386,30004,1,1,386
387,30004,1,1,274
388,30004,1,1,306
389,30004,1,1,336
390,30004,1,1,289
391,30004,1,1,354
392,30004,1,1,305
393,30004,1,1,354
394,30004,1,1,337
395,30004,0,0,0
396,30004,1,1,290
397,30004,1,1,227
398,30004,0,1,707
399,30004,0,1,353
400,30005,0,0,0
401,30005,1,1,482
402,30005,0,0,0
403,30005,1,1,290
404,30005,0,0,0
405,30005,1,1,290
406,30005,1,1,416
407,30005,1,1,290
408,30005,1,1,258
409,30005,1,1,289
410,30005,1,1,322
411,30005,1,1,307
412,30005,0,0,0
413,30005,1,1,305
414,30005,1,1,370
415,30005,1,1,338
416,30005,0,0,0
417,30005,1,1,337
418,30005,1,1,322
419,30005,1,1,337
420,30005,1,1,322
421,30005,1,1,288
422,30005,1,1,305
423,30005,1,1,273
424,30005,0,0,0
425,30005,0,0,0
426,30005,1,1,338
427,30005,1,1,322
428,30005,1,1,322
429,30005,1,1,289
430,30005,1,1,322
431,30005,1,1,338
432,30005,1,1,306
433,30005,1,1,306
434,30005,1,1,305
435,30005,1,0,0
436,30005,1,1,305
437,30005,1,1,305
438,30005,1,1,320
439,30005,1,1,290
440,30005,1,1,273
441,30005,1,1,256
442,30005,1,1,273
443,30005,1,1,258
444,30005,0,0,0
445,30005,1,0,0
446,30005,1,1,340
447,30005,0,0,0
448,30005,1,1,258
449,30005,0,0,0
450,30005,1,1,241
451,30005,0,0,0
452,30005,0,0,0
453,30005,1,1,320
454,30005,1,1,321
455,30005,1,1,339
456,30005,0,0,0
457,30005,1,1,273
458,30005,1,1,289
459,30005,1,1,290
460,30005,1,1,321
461,30005,1,1,289
462,30005,0,0,0
463,30005,1,1,257
464,30005,1,0,0
465,30005,1,1,304
466,30005,1,1,305
467,30005,1,1,289
468,30005,0,0,0
469,30005,1,1,304
470,30005,1,1,321
471,30005,1,1,305
472,30005,1,1,289
473,30005,0,0,0
474,30005,1,1,321
475,30005,1,1,289
476,30005,1,1,305
477,30005,1,1,306
478,30005,1,1,304
479,30005,0,0,0
480,30005,1,1,288
481,30005,1,1,305
482,30005,1,1,273
483,30005,1,1,290
484,30005,0,1,289
485,30005,1,1,337
486,30005,1,1,338
487,30005,1,1,306
