,SubjectID,StimulusType,response,RT
203,10003,1,1,356
204,10003,1,1,340
205,10003,1,1,319
206,10003,1,1,338
207,10003,0,0,0
208,10003,0,1,302
209,10003,1,1,374
210,10003,1,1,322
211,10003,1,1,320
212,10003,1,1,323
213,10003,1,1,305
214,10003,1,1,305
215,10003,1,1,304
216,10003,1,1,318
217,10003,1,1,307
218,10003,1,1,339
219,10003,1,1,323
220,10003,1,1,405
221,10003,1,1,354
222,10003,1,1,236
223,10003,1,1,389
224,10003,0,0,0
225,10003,1,1,511
226,10003,1,1,371
227,10003,1,1,390
228,10003,1,1,323
229,10003,1,1,426
230,10003,1,1,372
231,10003,1,1,358
232,10003,1,1,539
233,10003,1,1,492
234,10003,1,1,304
235,10003,1,1,290
236,10003,0,0,0
237,10003,0,0,0
238,10003,1,1,337
239,10003,1,1,348
240,10003,1,1,333
241,10003,1,1,335
242,10003,1,1,321
243,10003,0,0,0
244,10003,1,1,538
245,10003,1,1,589
246,10003,1,1,558
247,10003,1,1,557
248,10003,0,0,0
249,10003,1,1,389
250,10003,1,1,353
251,10003,1,1,662
252,10003,1,1,304
253,10003,0,0,0
254,10003,1,1,387
255,10003,1,1,307
256,10003,0,0,0
257,10003,0,0,0
258,10003,1,1,474
259,10003,1,1,557
260,10003,1,1,335
261,10003,0,0,0
262,10003,0,0,0
263,10003,1,1,472
264,10003,1,1,388
265,10003,1,1,304
266,10003,1,1,302
267,10003,1,1,306
268,10003,0,0,0
269,10003,1,1,915
270,10003,1,1,304
271,10003,1,1,373
272,10003,1,1,324
273,10003,1,1,324
274,10003,1,1,402
275,10003,1,1,302
276,10003,1,1,338
277,10003,0,1,305
278,10003,0,1,303
279,10003,0,0,0
280,10003,1,1,354
281,10003,1,1,408
282,10003,1,1,322
283,10003,1,1,589
284,10003,1,1,287
285,10003,0,1,119
286,10003,1,1,301
287,10003,1,1,369
288,10003,1,1,372
289,10003,1,1,323
290,10003,1,1,307
291,10003,1,1,339
292,10003,1,1,527
293,10003,1,1,289
294,10003,0,1,319
295,10003,0,0,0
296,10003,1,1,408
297,10003,1,1,423
298,10003,1,1,303
299,10003,1,1,321
300,10004,1,1,558
301,10004,1,1,370
302,10004,1,1,339
303,10004,1,1,373
304,10004,1,1,410
305,10004,0,0,0
306,10004,1,1,491
307,10004,0,0,0
308,10004,1,1,507
309,10004,0,0,0
310,10004,1,1,390
311,10004,1,1,322
312,10004,1,1,375
313,10004,1,1,338
314,10004,1,1,474
315,10004,1,1,322
316,10004,1,1,442
317,10004,1,1,422
318,10004,1,1,526
319,10004,1,1,358
320,10004,1,1,404
321,10004,1,1,357
322,10004,1,1,339
323,10004,1,1,405
324,10004,1,1,439
325,10004,1,1,368
326,10004,1,1,320
327,10004,0,0,0
328,10004,0,0,0
329,10004,1,1,424
330,10004,1,1,341
331,10004,0,1,271
332,10004,0,0,0
333,10004,0,0,0
334,10004,1,1,424
335,10004,0,0,0
336,10004,1,1,405
337,10004,0,0,0
338,10004,1,1,373
339,10004,1,1,899
340,10004,1,1,389
341,10004,1,1,408
342,10004,1,1,404
343,10004,0,0,0
344,10004,1,1,489
345,10004,1,1,423
346,10004,0,0,0
347,10004,1,1,356
348,10004,1,1,307
349,10004,1,1,254
350,10004,1,1,287
351,10004,1,1,305
352,10004,1,1,339
353,10004,0,0,0
354,10004,1,1,305
355,10004,1,1,306
356,10004,1,1,304
357,10004,1,1,306
358,10004,0,1,474
359,10004,1,1,337
360,10004,1,1,291
361,10004,1,1,305
362,10004,1,1,356
363,10004,1,1,322
364,10004,1,1,558
365,10004,1,1,391
366,10004,1,1,372
367,10004,1,1,356
368,10004,1,1,340
369,10004,1,1,355
370,10004,1,1,357
371,10004,0,0,0
372,10004,1,1,287
373,10004,1,1,238
374,10004,1,1,322
375,10004,1,1,320
376,10004,1,1,252
377,10004,1,1,302
378,10004,0,0,0
379,10004,1,1,340
380,10004,1,1,372
381,10004,0,0,0
382,10004,1,1,474
383,10004,1,1,322
384,10004,1,1,305
385,10004,1,1,289
386,10004,0,0,0
387,10004,0,0,0
388,10004,1,1,440
389,10004,1,1,438
390,10004,1,1,439
391,10004,0,0,0
392,10004,1,1,271
393,10004,1,1,271
394,10004,1,1,271
395,10004,1,1,288
396,10004,1,1,441
397,10004,1,1,677
398,10004,1,1,492
399,10004,1,1,324
400,10005,1,1,406
401,10005,0,0,0
402,10005,1,1,336
403,10005,1,1,403
404,10005,1,1,370
