SubjectID,StimulusType,response,RT
30001,1,1,427
30001,1,1,289
30001,1,1,267
30001,1,1,408
30001,1,1,388
30001,1,1,369
30001,0,0,0
30001,0,0,0
30001,1,1,420
30001,1,1,389
30001,1,1,358
30001,1,1,304
30001,0,0,0
30001,1,1,267
30001,1,1,238
30001,0,1,288
30001,1,1,366
30001,1,1,389
30001,0,0,0
30001,0,0,0
30001,1,1,371
30001,1,1,322
30001,1,1,337
30001,0,1,307
30001,1,1,370
30001,1,1,427
30001,0,0,0
30001,1,1,288
30001,1,1,459
30001,1,1,341
30001,1,1,424
30001,1,1,353
30001,1,1,354
30001,0,0,0
30001,1,1,354
30001,1,1,323
30001,1,1,287
30001,0,1,304
30001,1,1,338
30001,1,1,308
30001,1,1,368
30001,1,1,338
30001,1,1,359
30001,1,1,336
30001,1,1,356
30001,1,1,374
30001,0,0,0
30001,1,1,354
30001,1,1,337
30001,1,1,333
30001,1,1,321
30001,1,1,377
30001,0,0,0
30001,1,1,354
30001,1,1,341
30001,1,1,287
30001,1,1,340
30001,1,1,355
30001,1,1,343
30001,1,1,355
30001,1,1,405
30001,1,1,403
30001,0,0,0
30001,0,0,0
30001,1,1,546
30001,1,1,337
30001,1,1,337
30001,0,0,0
30001,1,1,321
30001,1,1,357
30001,1,1,339
30001,1,1,392
30001,1,1,396
30001,0,0,0
30001,1,1,322
30001,1,1,290
30001,1,1,391
30001,1,1,352
30001,0,0,0
30001,1,1,371
30001,1,1,326
30001,1,1,356
30001,1,1,374
30001,0,0,0
30001,0,0,0
30001,1,1,389
30001,1,1,324
30001,1,1,341
30001,1,1,355
30001,1,1,341
30001,1,1,324
30001,1,1,272
30001,1,1,323
30001,1,1,340
30001,0,0,0
30001,1,1,359
30001,1,1,318
30001,1,1,307
30001,1,1,337
30001,1,1,341
30002,1,1,406
30002,1,1,269
30002,0,0,0
30002,1,1,304
30002,1,1,407
30002,1,1,336
30002,1,1,386
30002,1,1,358
30002,0,0,0
30002,1,1,355
30002,0,0,0
30002,1,1,321
30002,1,1,410
30002,0,0,0
30002,1,1,306
30002,1,1,350
30002,1,1,375
30002,1,1,338
30002,1,1,338
30002,1,1,339
30002,1,1,320
30002,1,1,373
30002,1,1,336
30002,1,1,304
30002,1,1,308
30002,1,1,352
30002,1,1,323
30002,0,1,271
30002,0,0,0
30002,1,1,405
30002,1,1,287
30002,1,1,322
30002,0,0,0
30002,1,1,352
30002,1,1,319
30002,1,1,404
30002,1,1,340
30002,1,1,320
30002,1,1,358
30002,1,1,386
30002,1,1,412
30002,1,1,389
30002,1,1,389
30002,1,1,414
30002,1,1,371
30002,1,1,370
30002,1,1,375
30002,0,0,0
30002,1,1,355
30002,0,0,0
30002,1,1,371
30002,1,1,307
30002,0,0,0
30002,1,1,320
30002,1,1,357
30002,1,1,321
30002,1,1,321
30002,1,1,273
30002,1,1,337
30002,1,1,354
30002,1,1,302
30002,1,1,358
30002,1,1,254
30002,1,1,221
30002,0,0,0
30002,1,1,272
30002,0,0,0
30002,1,1,355
30002,1,1,341
30002,1,1,342
30002,0,0,0
30002,0,0,0
30002,0,0,0
30002,1,1,574
30002,1,1,302
30002,1,1,357
30002,1,1,322
30002,1,1,254
30002,0,1,222
30002,1,1,356
30002,1,1,355
30002,1,1,441
30002,1,1,272
30002,1,1,393
30002,1,1,351
30002,1,1,359
30002,1,1,355
30002,1,1,348
30002,0,0,0
30002,1,1,338
30002,1,1,306
30002,1,1,338
30002,1,1,336
30002,1,1,340
30002,0,0,0
30002,1,1,340
30002,1,1,321
30002,1,1,291
30002,0,0,0
