,SubjectID,StimulusType,response,RT
289,90003,1,1,286
290,90003,0,0,0
291,90003,1,1,416
292,90003,1,1,333
293,90003,1,1,289
294,90003,0,0,0
295,90003,1,1,289
296,90003,1,1,282
297,90003,1,1,304
298,90003,1,1,298
299,90003,1,1,304
300,90011,1,1,369
301,90011,1,1,532
302,90011,1,1,154
303,90011,0,1,151
304,90011,1,1,418
305,90011,1,1,185
306,90011,1,1,451
307,90011,1,1,402
308,90011,1,1,202
309,90011,1,1,353
310,90011,1,1,381
311,90011,0,1,236
312,90011,1,1,251
313,90011,1,1,204
314,90011,0,1,150
315,90011,1,1,613
316,90011,1,1,671
317,90011,1,1,219
318,90011,0,1,215
319,90011,1,1,985
320,90011,1,0,0
321,90011,1,1,401
322,90011,1,1,454
323,90011,1,1,241
324,90011,1,1,204
325,90011,1,1,352
326,90011,1,1,370
327,90011,1,1,314
328,90011,1,1,268
329,90011,1,1,250
330,90011,1,1,234
331,90011,0,1,220
332,90011,1,1,717
333,90011,1,0,0
334,90011,1,0,0
335,90011,1,0,0
336,90011,0,0,0
337,90011,0,0,0
338,90011,1,0,0
339,90011,1,0,0
340,90011,1,0,0
341,90011,1,0,0
342,90011,1,0,0
343,90011,1,0,0
344,90011,1,0,0
345,90011,1,0,0
346,90011,0,0,0
347,90011,1,0,0
348,90011,0,0,0
349,90011,1,0,0
350,90011,1,0,0
351,90011,1,0,0
352,90011,0,0,0
353,90011,1,0,0
354,90011,1,0,0
355,90011,1,0,0
356,90011,1,0,0
357,90011,0,1,218
358,90011,1,1,521
359,90011,1,1,397
360,90011,0,1,184
361,90011,1,1,598
362,90011,0,1,170
363,90011,1,1,320
364,90011,1,1,568
365,90011,1,1,333
366,90011,1,0,0
367,90011,0,0,0
368,90011,1,0,0
369,90011,0,0,0
370,90011,1,0,0
371,90011,1,0,0
372,90011,1,0,0
373,90011,1,0,0
374,90011,1,0,0
375,90011,0,0,0
376,90011,1,0,0
377,90011,1,0,0
378,90011,1,0,0
379,90011,1,0,0
380,90011,1,0,0
381,90011,1,0,0
382,90011,1,0,0
383,90011,1,0,0
384,90011,1,0,0
385,90011,1,0,0
386,90011,0,0,0
387,90011,1,0,0
388,90011,0,0,0
389,90011,1,0,0
390,90011,0,0,0
391,90011,1,0,0
392,90011,1,0,0
393,90011,1,0,0
394,90011,1,0,0
395,90011,1,0,0
396,90011,1,0,0
397,90011,1,0,0
398,90011,1,0,0
399,90011,0,0,0
400,30005,0,0,0
401,30005,1,1,482
402,30005,0,0,0
403,30005,1,1,290
404,30005,0,0,0
405,30005,1,1,290
406,30005,1,1,416
407,30005,1,1,290
408,30005,1,1,258
409,30005,1,1,289
410,30005,1,1,322
411,30005,1,1,307
412,30005,0,0,0
413,30005,1,1,305
414,30005,1,1,370
415,30005,1,1,338
