SubjectID,StimulusType,response,RT
010005,1,1,406
010005,0,0,0
010005,1,1,336
010005,1,1,403
010005,1,1,370
010005,0,0,0
010005,1,1,300
010005,1,1,321
010005,0,0,0
010005,1,1,284
010005,1,1,287
010005,1,1,271
010005,1,1,456
010005,1,1,386
010005,1,1,335
010005,1,1,318
010005,1,1,390
010005,1,1,353
010005,1,1,371
010005,1,1,371
010005,1,1,320
010005,1,1,351
010005,1,1,367
010005,1,1,286
010005,1,1,338
010005,1,1,320
010005,1,1,338
010005,0,1,286
010005,1,1,604
010005,1,1,349
010005,1,1,353
010005,1,1,353
010005,1,1,369
010005,1,1,440
010005,1,1,419
010005,1,1,338
010005,1,1,323
010005,1,1,351
010005,1,1,403
010005,1,1,570
010005,1,1,503
010005,0,0,0
010005,1,1,389
010005,0,0,0
010005,1,1,320
010005,0,0,0
010005,1,1,321
010005,1,1,358
010005,1,1,357
010005,1,1,353
010005,0,0,0
010005,0,0,0
010005,0,0,0
010005,1,1,369
010005,0,0,0
010005,0,0,0
010005,1,1,369
010005,1,1,472
010005,1,1,340
010005,1,1,321
010005,1,1,373
010005,1,1,302
010005,1,1,283
010005,1,1,84
010005,1,1,389
010005,1,1,237
010005,1,1,270
010005,1,1,304
010005,1,1,269
010005,1,1,202
010005,1,1,287
010005,1,1,302
010005,0,1,254
010005,1,1,388
010005,1,1,201
010005,1,1,222
010005,0,0,0
010005,1,1,283
010005,1,1,332
010005,1,1,303
010005,0,0,0
010005,0,0,0
010005,1,1,335
010005,1,1,551
010005,1,1,353
010005,1,1,386
010005,0,0,0
010005,0,0,0
010005,0,0,0
010005,1,1,293
010005,1,1,340
010005,1,1,325
010005,0,1,256
010005,1,1,446
010005,1,1,189
010005,1,1,272
010005,1,1,327
010005,1,1,291
010005,1,1,305
010005,1,1,323
