SubjectID,StimulusType,response,RT
010004,1,1,558
010004,1,1,370
010004,1,1,339
010004,1,1,373
010004,1,1,410
010004,0,0,0
010004,1,1,491
010004,0,0,0
010004,1,1,507
010004,0,0,0
010004,1,1,390
010004,1,1,322
010004,1,1,375
010004,1,1,338
010004,1,1,474
010004,1,1,322
010004,1,1,442
010004,1,1,422
010004,1,1,526
010004,1,1,358
010004,1,1,404
010004,1,1,357
010004,1,1,339
010004,1,1,405
010004,1,1,439
010004,1,1,368
010004,1,1,320
010004,0,0,0
010004,0,0,0
010004,1,1,424
010004,1,1,341
010004,0,1,271
010004,0,0,0
010004,0,0,0
010004,1,1,424
010004,0,0,0
010004,1,1,405
010004,0,0,0
010004,1,1,373
010004,1,1,899
010004,1,1,389
010004,1,1,408
010004,1,1,404
010004,0,0,0
010004,1,1,489
010004,1,1,423
010004,0,0,0
010004,1,1,356
010004,1,1,307
010004,1,1,254
010004,1,1,287
010004,1,1,305
010004,1,1,339
010004,0,0,0
010004,1,1,305
010004,1,1,306
010004,1,1,304
010004,1,1,306
010004,0,1,474
010004,1,1,337
010004,1,1,291
010004,1,1,305
010004,1,1,356
010004,1,1,322
010004,1,1,558
010004,1,1,391
010004,1,1,372
010004,1,1,356
010004,1,1,340
010004,1,1,355
010004,1,1,357
010004,0,0,0
010004,1,1,287
010004,1,1,238
010004,1,1,322
010004,1,1,320
010004,1,1,252
010004,1,1,302
010004,0,0,0
010004,1,1,340
010004,1,1,372
010004,0,0,0
010004,1,1,474
010004,1,1,322
010004,1,1,305
010004,1,1,289
010004,0,0,0
010004,0,0,0
010004,1,1,440
010004,1,1,438
010004,1,1,439
010004,0,0,0
010004,1,1,271
010004,1,1,271
010004,1,1,271
010004,1,1,288
010004,1,1,441
010004,1,1,677
010004,1,1,492
010004,1,1,324
