SubjectID,StimulusType,response,RT
090010,1,1,410
090010,1,1,364
090010,1,1,349
090010,1,1,346
090010,1,1,313
090010,1,1,349
090010,0,0,0
090010,1,1,379
090010,0,0,0
090010,1,1,414
090010,0,0,0
090010,0,1,283
090010,1,1,760
090010,1,1,413
090010,1,1,396
090010,1,1,332
090010,1,1,365
090010,1,1,397
090010,1,1,364
090010,1,1,345
090010,1,1,347
090010,1,1,382
090010,1,1,364
090010,1,1,348
090010,1,1,396
090010,1,1,362
090010,1,1,365
090010,1,1,347
090010,1,1,265
090010,0,0,0
090010,1,1,381
090010,0,0,0
090010,1,1,460
090010,1,1,395
090010,1,1,396
090010,0,0,0
090010,1,1,133
090010,1,1,367
090010,1,1,364
090010,1,1,397
090010,1,1,379
090010,1,1,330
090010,1,1,331
090010,1,1,315
090010,1,1,362
090010,1,1,315
090010,1,1,362
090010,0,0,0
090010,0,0,0
090010,1,1,364
090010,0,0,0
090010,1,1,363
090010,1,1,562
090010,1,1,346
090010,1,1,347
090010,1,1,348
090010,1,1,282
090010,1,1,348
090010,1,1,297
090010,1,1,347
090010,1,1,345
090010,1,1,348
090010,1,1,379
090010,1,1,366
090010,0,0,0
090010,1,1,397
090010,1,1,366
090010,0,0,0
090010,1,1,397
090010,1,1,314
090010,1,1,396
090010,1,1,298
090010,1,1,282
090010,1,1,347
090010,0,0,0
090010,1,1,315
090010,1,1,330
090010,1,1,264
090010,0,0,0
090010,1,1,182
090010,1,1,230
090010,0,1,215
090010,0,1,199
090010,0,0,0
090010,0,0,0
090010,1,1,397
090010,1,1,395
090010,1,1,263
090010,1,1,299
090010,1,1,299
090010,1,1,398
090010,0,0,0
090010,1,1,416
090010,1,1,164
090010,1,1,315
090010,1,1,282
090010,1,1,298
090010,0,0,0
090010,1,1,299
090010,1,1,300
