SubjectID,StimulusType,response,RT
030004,0,0,0
030004,1,1,419
030004,0,0,0
030004,1,1,354
030004,1,1,419
030004,1,1,338
030004,1,1,321
030004,1,1,289
030004,1,1,289
030004,1,1,274
030004,0,1,290
030004,0,0,0
030004,1,1,322
030004,1,1,305
030004,1,1,305
030004,1,1,320
030004,1,1,321
030004,1,1,273
030004,1,1,306
030004,1,1,339
030004,1,1,368
030004,1,1,305
030004,1,1,322
030004,0,0,0
030004,1,1,304
030004,1,1,273
030004,1,1,306
030004,1,1,289
030004,1,1,322
030004,1,1,290
030004,1,1,320
030004,1,1,289
030004,1,1,337
030004,0,0,0
030004,1,1,305
030004,1,1,275
030004,1,1,305
030004,0,1,306
030004,1,1,386
030004,1,1,337
030004,1,1,352
030004,1,1,306
030004,1,1,354
030004,0,1,273
030004,1,1,354
030004,1,1,321
030004,1,1,321
030004,1,1,306
030004,1,1,321
030004,0,0,0
030004,1,1,306
030004,0,1,306
030004,1,1,402
030004,0,0,0
030004,1,1,322
030004,1,1,322
030004,0,0,0
030004,1,1,305
030004,1,1,289
030004,1,1,368
030004,1,1,290
030004,1,1,305
030004,1,1,322
030004,1,1,370
030004,1,1,321
030004,0,0,0
030004,1,1,289
030004,1,1,354
030004,1,1,304
030004,1,1,354
030004,1,1,338
030004,1,1,305
030004,1,1,306
030004,1,1,306
030004,0,0,0
030004,1,1,290
030004,1,1,257
030004,1,1,274
030004,0,0,0
030004,1,1,289
030004,1,1,306
030004,0,0,0
030004,1,1,273
030004,1,1,274
030004,0,1,275
030004,1,1,465
030004,1,1,386
030004,1,1,274
030004,1,1,306
030004,1,1,336
030004,1,1,289
030004,1,1,354
030004,1,1,305
030004,1,1,354
030004,1,1,337
030004,0,0,0
030004,1,1,290
030004,1,1,227
030004,0,1,707
030004,0,1,353
