SubjectID,StimulusType,response,RT
030007,1,1,450
030007,1,1,338
030007,1,1,321
030007,0,0,0
030007,1,1,371
030007,1,1,352
030007,1,1,290
030007,1,1,339
030007,1,1,352
030007,1,1,304
030007,1,1,371
030007,1,1,353
030007,1,1,340
030007,1,1,321
030007,1,1,369
030007,1,1,306
030007,1,1,434
030007,1,1,353
030007,1,1,292
030007,1,1,305
030007,1,1,369
030007,1,1,403
030007,1,1,320
030007,1,1,387
030007,1,1,354
030007,1,1,353
030007,1,1,387
030007,1,1,338
030007,1,1,288
030007,1,1,355
030007,1,1,305
030007,0,0,0
030007,1,1,385
030007,1,1,291
030007,0,0,0
030007,1,1,337
030007,0,1,304
030007,0,0,0
030007,1,1,435
030007,1,1,338
030007,1,1,384
030007,0,0,0
030007,1,1,306
030007,1,1,385
030007,1,1,371
030007,0,0,0
030007,1,1,289
030007,1,1,354
030007,1,1,355
030007,1,1,338
030007,1,1,385
030007,1,1,419
030007,1,1,369
030007,0,0,0
030007,1,1,370
030007,0,0,0
030007,0,0,0
030007,0,0,0
030007,1,1,433
030007,0,0,0
030007,0,0,0
030007,1,1,465
030007,0,0,0
030007,0,0,0
030007,1,1,435
030007,1,1,336
030007,1,1,323
030007,0,0,0
030007,1,1,467
030007,0,0,0
030007,1,1,450
030007,1,1,370
030007,1,1,385
030007,1,1,290
030007,1,1,256
030007,1,1,353
030007,1,1,274
030007,1,1,322
030007,1,1,304
030007,1,1,354
030007,1,1,466
030007,1,1,305
030007,1,1,338
030007,0,1,369
030007,1,1,530
030007,1,1,385
030007,1,1,496
030007,1,1,387
030007,1,1,352
030007,0,0,0
030007,1,1,323
030007,1,1,338
030007,1,1,368
030007,1,1,291
030007,1,1,273
030007,1,1,336
030007,0,0,0
030007,1,1,322
030007,1,1,290
030007,1,1,290
