SubjectID,StimulusType,response,RT
030006,1,1,457
030006,1,1,491
030006,1,1,369
030006,1,1,320
030006,1,1,297
030006,1,1,203
030006,1,1,333
030006,1,1,237
030006,1,1,254
030006,1,1,386
030006,1,1,353
030006,1,1,321
030006,1,1,217
030006,1,1,304
030006,1,1,269
030006,1,1,340
030006,1,1,254
030006,1,1,238
030006,1,1,238
030006,1,1,254
030006,0,1,321
030006,1,1,419
030006,1,1,223
030006,1,1,382
030006,0,1,251
030006,1,1,453
030006,0,0,0
030006,1,1,337
030006,1,1,524
030006,1,1,400
030006,1,1,442
030006,1,1,370
030006,1,1,490
030006,1,1,381
030006,1,1,435
030006,0,0,0
030006,0,1,255
030006,0,0,0
030006,1,1,437
030006,0,0,0
030006,0,0,0
030006,1,1,405
030006,0,0,0
030006,1,1,385
030006,1,1,489
030006,1,1,370
030006,1,1,454
030006,1,1,403
030006,1,1,426
030006,1,1,373
030006,1,1,442
030006,0,0,0
030006,0,0,0
030006,1,1,405
030006,1,1,439
030006,1,1,453
030006,0,0,0
030006,1,1,406
030006,0,0,0
030006,1,1,408
030006,0,0,0
030006,1,1,471
030006,1,1,390
030006,0,0,0
030006,1,1,369
030006,1,1,357
030006,1,1,357
030006,1,1,402
030006,1,1,489
030006,1,1,411
030006,0,0,0
030006,1,1,439
030006,1,1,340
030006,1,1,335
030006,0,1,303
030006,0,0,0
030006,1,1,425
030006,1,1,627
030006,1,1,372
030006,1,1,440
030006,1,1,405
030006,1,1,749
030006,1,1,405
030006,1,1,521
030006,1,1,369
030006,0,0,0
030006,1,1,371
030006,1,1,417
030006,1,1,370
030006,1,1,368
030006,1,1,536
030006,1,1,359
030006,1,1,392
030006,1,1,387
030006,1,1,389
030006,1,1,372
030006,1,1,286
030006,1,1,352
030006,1,1,288
030006,0,0,0
