SubjectID,StimulusType,response,RT
090006,1,1,1460
090006,1,1,815
090006,1,1,732
090006,0,0,0
090006,1,1,763
090006,1,0,0
090006,1,0,0
090006,1,1,390
090006,1,1,409
090006,1,1,391
090006,1,1,458
090006,1,1,356
090006,1,1,392
090006,1,1,322
090006,1,1,388
090006,0,1,288
090006,1,1,442
090006,1,1,476
090006,1,1,475
090006,1,1,424
090006,1,1,391
090006,1,1,442
090006,1,1,409
090006,1,1,373
090006,1,1,391
090006,1,1,390
090006,1,1,408
090006,1,1,409
090006,1,1,341
090006,1,1,408
090006,1,1,324
090006,0,0,0
090006,0,0,0
090006,0,0,0
090006,1,1,510
090006,0,0,0
090006,1,1,477
090006,1,1,442
090006,1,1,340
090006,1,1,340
090006,0,0,0
090006,1,1,375
090006,1,1,391
090006,1,1,358
090006,1,1,357
090006,1,1,324
090006,1,1,358
090006,1,1,307
090006,1,1,340
090006,1,1,323
090006,1,1,358
090006,1,1,340
090006,0,0,0
090006,1,1,426
090006,1,1,458
090006,1,1,374
090006,1,1,339
090006,0,0,0
090006,1,1,324
090006,1,1,339
090006,1,1,324
090006,1,1,374
090006,1,1,426
090006,1,1,340
090006,1,1,358
090006,1,1,340
090006,0,0,0
090006,0,0,0
090006,0,0,0
090006,1,1,407
090006,1,1,324
090006,0,0,0
090006,1,1,322
090006,0,0,0
090006,1,1,340
090006,1,1,357
090006,1,1,324
090006,1,1,323
090006,0,0,0
090006,1,1,354
090006,1,1,324
090006,1,1,323
090006,1,1,322
090006,1,1,357
090006,1,1,391
090006,1,1,339
090006,0,0,0
090006,1,1,339
090006,1,1,307
090006,0,0,0
090006,1,1,357
090006,1,1,375
090006,0,0,0
090006,0,0,0
090006,1,1,374
090006,1,1,357
090006,1,1,409
090006,0,0,0
090006,1,1,323
090006,1,1,392
