SubjectID,StimulusType,response,RT
040005,1,1,305
040005,1,1,340
040005,1,1,322
040005,1,1,339
040005,1,1,306
040005,1,1,323
040005,1,1,357
040005,1,1,323
040005,1,1,323
040005,0,0,0
040005,1,1,289
040005,1,1,306
040005,1,1,306
040005,1,1,476
040005,1,1,255
040005,0,0,0
040005,1,1,272
040005,1,1,288
040005,1,1,255
040005,1,1,271
040005,1,1,323
040005,1,1,289
040005,1,1,306
040005,1,1,255
040005,1,1,408
040005,1,1,306
040005,0,1,271
040005,1,1,271
040005,0,0,0
040005,0,0,0
040005,1,1,289
040005,1,1,323
040005,0,0,0
040005,1,1,357
040005,0,0,0
040005,1,1,272
040005,0,0,0
040005,1,1,238
040005,1,1,305
040005,1,1,136
040005,1,1,305
040005,0,0,0
040005,0,0,0
040005,0,0,0
040005,1,1,306
040005,1,1,323
040005,1,1,306
040005,0,0,0
040005,1,1,323
040005,1,1,323
040005,1,1,306
040005,1,1,289
040005,0,0,0
040005,0,0,0
040005,1,1,306
040005,1,1,374
040005,1,1,289
040005,1,1,306
040005,1,1,306
040005,1,1,323
040005,1,1,306
040005,1,1,306
040005,1,1,288
040005,1,1,255
040005,1,1,340
040005,1,1,289
040005,1,1,373
040005,1,1,289
040005,1,1,306
040005,0,0,0
040005,1,1,306
040005,1,1,306
040005,1,1,306
040005,1,1,306
040005,0,0,0
040005,1,1,305
040005,0,1,153
040005,1,1,340
040005,1,1,289
040005,1,1,306
040005,1,1,323
040005,1,1,322
040005,1,1,356
040005,1,1,339
040005,1,1,323
040005,1,1,340
040005,1,1,340
040005,1,1,340
040005,0,0,0
040005,1,1,306
040005,1,1,238
040005,0,1,289
040005,1,1,306
040005,1,1,374
040005,0,0,0
040005,1,1,323
040005,1,1,306
040005,1,1,339
040005,1,1,323
040005,1,1,340
